,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
66,"Index(['const', 'MgO', 'Al2O3', 'L/S'], dtype='object')",4,14.538700490150493,0.923190476441347,0.9131718429336966,67.90906592985984,73.09241339387715
67,"Index(['const', 'MgO', 'SiO2', 'P2O5'], dtype='object')",4,15.315958062470717,0.9190841408130206,0.9085298983103711,69.31525838834841,74.49860585236573
68,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",4,40.01613902010172,0.7885904194206961,0.761015256736439,95.24572231347285,100.42906977749017
69,"Index(['const', 'MgO', 'SiO2', 'L/S'], dtype='object')",4,38.92155204933171,0.7943732405040049,0.7675523588306143,94.49688504136378,99.6802325053811
70,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",4,29.486050806938003,0.8442220117512236,0.8239031437187745,87.00085244378548,92.18419990780279
71,"Index(['const', 'MgO', 'P2O5', 'L/S'], dtype='object')",4,26.492681283352127,0.8600363059584251,0.8417801719530023,84.11053536619056,89.29388283020788
72,"Index(['const', 'MgO', 'Concentration(mM)', 'L/S'], dtype='object')",4,33.48998819695656,0.8230687784554176,0.7999907930365591,90.43874183895761,95.62208930297493
73,"Index(['const', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,15.250860625925483,0.9194280575949446,0.9089186738029809,69.20025568153068,74.383603145548
74,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,166.12502604465783,0.12234356087715914,0.007866634035049502,133.67908360382896,138.86243106784627
75,"Index(['const', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,169.92932198749838,0.10224505489007585,-0.014853416211218606,134.29041554576554,139.47376300978286
76,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,129.14636273711736,0.31770582949341186,0.22871093768820472,126.88063702446742,132.06398448848472
77,"Index(['const', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,129.77855297418802,0.3143659002514052,0.22493536550158855,127.01248351187678,132.1958309758941
78,"Index(['const', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,175.34880901047137,0.07361332013160371,-0.04721972506862171,135.1380693922414,140.32141685625868
79,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,58.18797926553398,0.6925866264832738,0.6524892299376139,105.35441278347065,110.53776024748797
80,"Index(['const', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,62.19052208978392,0.6714407608289109,0.6285852078935514,107.15055588516579,112.3339033491831
81,"Index(['const', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,162.47521992964857,0.1416258804328333,0.029664038750159438,133.07927384076157,138.2626213047789
82,"Index(['const', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,129.4953316681613,0.3158621889735169,0.22662682231788878,126.95349586400876,132.1368433280261
83,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,15.434570368862412,0.9794315427132485,0.9758544197068569,69.52355062388847,74.70689808790578
84,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,22.174019475827222,0.9704504005252876,0.9653113397470768,79.30596077197008,84.4893082359874
85,"Index(['MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,13.997541835333879,0.9813465594131208,0.9781024827893157,66.88489214815922,72.06823961217654
86,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,16.785174393257726,0.9776316972673958,0.9737415576617255,71.78847795648966,76.97182542050697
87,"Index(['MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,13.299947410844851,0.9822761895084634,0.9791937876838483,65.50460760193346,70.68795506595077
88,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,13.601720685032188,0.9818740396233634,0.9787216986882962,66.1103856647586,71.29373312877591
89,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,30.634249124890555,0.9591761072981874,0.9520762998717851,88.03228856969731,93.21563603371463
