,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
67,"Index(['const', 'MgO', 'SiO2', 'P2O5'], dtype='object')",4,0.01623224166029134,0.029352369339528672,-0.0972538433553154,-115.6253208833084,-110.44197341929109
68,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.008881941426834468,0.4688820199916106,0.3996057617296468,-131.9057627406639,-126.72241527664659
69,"Index(['const', 'MgO', 'SiO2', 'L/S'], dtype='object')",4,0.008998509470189622,0.4619115412702276,0.3917260901315617,-131.5537154932562,-126.37036802923888
70,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.009301822001435386,0.4437742071937185,0.3712230168276819,-130.658629153791,-125.47528168977368
71,"Index(['const', 'MgO', 'P2O5', 'L/S'], dtype='object')",4,0.009010433323486222,0.4611985245352068,0.3909200712137121,-131.51796169140985,-126.33461422739254
72,"Index(['const', 'MgO', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.006784764061097374,0.5942880041883085,0.5413690482128706,-139.17796010646836,-133.99461264245105
73,"Index(['const', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,0.016226710844520383,0.0296830983501023,-0.09687997577814511,-115.63452216774533,-110.45117470372801
74,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.010327146592764434,0.38246234983848537,0.3019139606869835,-127.83535459007928,-122.65200712606196
75,"Index(['const', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,0.008905553834100592,0.467470056835399,0.3980096294661033,-131.83407919429408,-126.65073173027676
76,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.009262335903474583,0.44613537752569066,0.37389216589860685,-130.7734877170697,-125.5901402530524
77,"Index(['const', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,0.008912245279633402,0.4670699250552023,0.3975573065841418,-131.81379958100106,-126.63045211698375
78,"Index(['const', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.00708831515775832,0.576136404494034,0.5208498485584733,-137.99621987280446,-132.81287240878714
79,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.010321157149339975,0.3828205036406892,0.30231883020251826,-127.85101834425643,-122.66767088023911
80,"Index(['const', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,0.008937542330721214,0.46555722439346015,0.3958472971404332,-131.73726972512094,-126.55392226110362
81,"Index(['const', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.007113985940163273,0.5746013556301717,0.5191145759297593,-137.89861429819027,-132.71526683417295
82,"Index(['const', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.007012817759602687,0.5806509609043209,0.5259532601527106,-138.2853383769501,-133.1019909129328
83,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,0.016250794790550274,0.8607365953997539,0.8365168728605806,-115.59447804186269,-110.41113057784537
84,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.008868092742055404,0.9240036685290303,0.9107869152297312,-131.94789387814194,-126.76454641412462
85,"Index(['MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,0.009858402698519803,0.9155170721548671,0.9008243890513657,-129.08955487260016,-123.90620740858284
86,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.009301518299590642,0.9202893690402313,0.9064266506124454,-130.6595107105089,-125.47616324649158
87,"Index(['MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,0.0096747335581379,0.9170910499288316,0.9026721020903675,-129.59732923977808,-124.41398177576076
88,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.007743093491797,0.9336445031948407,0.9221044167939434,-135.61067246181062,-130.4273249977933
89,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.008961603064991084,0.9232023190501195,0.9098462006240533,-131.66468076042796,-126.48133329641064
90,"Index(['MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,0.009195441138318923,0.9211984117559524,0.9074937877135093,-130.9691956360739,-125.78584817205657
