,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
88,"Index(['P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.32108732663542744,0.3856612192192471,0.308868871621653,-37.03805256499227,-33.15054196697928
89,"Index(['P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.3186119225964493,0.3903974282598869,0.3141971067923728,-37.2470140191069,-33.35950342109391
90,"Index(['P2O5', 'L/S', 'run_number'], dtype='object')",3,0.3164535362720217,0.3945270849389506,0.3188429705563194,-37.43054362013274,-33.54303302211975
91,"Index(['Concentration(mM)', 'L/S', 'run_number'], dtype='object')",3,0.31906321248239944,0.3895339719496723,0.3132257184433813,-37.20879760361683,-33.32128700560384
92,"Index(['const', 'MgO', 'Al2O3', 'SiO2'], dtype='object')",4,0.3338107277878053,0.023057303081572722,-0.10437000521213502,-33.98880509639508,-28.805457632377767
93,"Index(['const', 'MgO', 'Al2O3', 'P2O5'], dtype='object')",4,0.3315344993563125,0.029718996543019904,-0.09683939521223839,-34.17354650556217,-28.990199041544855
94,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",4,0.3306617453190353,0.03227323046046915,-0.09395200034903484,-34.244716865829446,-29.06136940181213
95,"Index(['const', 'MgO', 'Al2O3', 'L/S'], dtype='object')",4,0.323643990026989,0.05281165002163857,-0.07073465649727795,-34.82391600415693,-29.64056854013961
96,"Index(['const', 'MgO', 'Al2O3', 'run_number'], dtype='object')",4,0.3259169713706994,0.04615945960617285,-0.07825452392345666,-34.634955304794985,-29.45160784077767
97,"Index(['const', 'MgO', 'SiO2', 'P2O5'], dtype='object')",4,0.3318205596755544,0.02888180193991785,-0.09778578911139713,-34.15025994433634,-28.966912480319024
98,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.331818071544675,0.02888908379484112,-0.09777755744931005,-34.150462402513384,-28.967114938496067
99,"Index(['const', 'MgO', 'SiO2', 'L/S'], dtype='object')",4,0.31747923571044856,0.07085364569910813,-0.050339357035790844,-35.34317186644469,-30.159824402427375
100,"Index(['const', 'MgO', 'SiO2', 'run_number'], dtype='object')",4,0.3208796129664709,0.060901977132152396,-0.061589069328871204,-35.05552470852979,-29.87217724451247
101,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.3231640891087887,0.05421614561825194,-0.06914696582284563,-34.863981450421505,-29.68063398640419
102,"Index(['const', 'MgO', 'P2O5', 'L/S'], dtype='object')",4,0.3116731002416858,0.08784609432745938,-0.0311305020646111,-35.841525283438415,-30.6581778194211
103,"Index(['const', 'MgO', 'P2O5', 'run_number'], dtype='object')",4,0.31807491433773394,0.06911031082040775,-0.05231008342040866,-35.29255988430292,-30.1092124202856
104,"Index(['const', 'MgO', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.32370283904963704,0.05263942031746527,-0.07092935094547403,-34.81900697071613,-29.635659506698815
105,"Index(['const', 'MgO', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.3200190569017813,0.06342051201645305,-0.058742029894444325,-35.12803235693899,-29.94468489292167
106,"Index(['const', 'MgO', 'L/S', 'run_number'], dtype='object')",4,0.3085297009844717,0.09704568167501237,-0.020730968541290196,-36.11521803851534,-30.93187057449802
107,"Index(['const', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,0.3325131754158758,0.026854767357290976,-0.10007721950914927,-34.093961036794965,-28.91061357277765
108,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.32558599780621655,0.04712809895709302,-0.077159540309373,-34.66238814066091,-29.479040676643592
109,"Index(['const', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,0.3178956757806905,0.06963487694346271,-0.05171709562912907,-35.307778956516316,-30.124431492499
110,"Index(['const', 'Al2O3', 'SiO2', 'run_number'], dtype='object')",4,0.31898690537487306,0.06644124446267674,-0.05532728886827831,-35.215255691642724,-30.031908227625408
111,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.32568809266792703,0.04682930439706812,-0.07749730807287936,-34.65392300645988,-29.47057554244256
112,"Index(['const', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,0.31108840825647555,0.08955727529723645,-0.029196123577037048,-35.89222426859979,-30.708876804582474
113,"Index(['const', 'Al2O3', 'P2O5', 'run_number'], dtype='object')",4,0.32246864235238515,0.05625146555618976,-0.06684616937126364,-34.92214786228392,-29.738800398266605
114,"Index(['const', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.32274456044740896,0.05544395355779608,-0.0677590090216218,-34.899055374444416,-29.7157079104271
115,"Index(['const', 'Al2O3', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.3209411459606737,0.06072189241856529,-0.06179264335292611,-35.05034759069602,-29.867000126678704
116,"Index(['const', 'Al2O3', 'L/S', 'run_number'], dtype='object')",4,0.3086982199809567,0.0965524878103361,-0.02128849204048966,-36.10047465810885,-30.917127194091535
117,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.32626280604941277,0.045147327174272944,-0.0793986736290826,-34.606320448199426,-29.42297298418211
118,"Index(['const', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,0.3111868914169471,0.0892690508742835,-0.029521942489940223,-35.88367806611889,-30.700330602101573
119,"Index(['const', 'SiO2', 'P2O5', 'run_number'], dtype='object')",4,0.31992902408583157,0.063684005351757,-0.058444167863231034,-35.13562949214074,-29.95228202812342
120,"Index(['const', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3192876011859974,0.06556121709321894,-0.05632210241636115,-35.18981589288049,-30.006468428863172
121,"Index(['const', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.3179276364996936,0.06954133953313069,-0.0518228335712434,-35.30506455647108,-30.121717092453764
122,"Index(['const', 'SiO2', 'L/S', 'run_number'], dtype='object')",4,0.29945310014142446,0.12360959400108762,0.009297801914272985,-36.9214462126554,-31.73809874863808
123,"Index(['const', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3114809057271718,0.08840857782997169,-0.030494651148727625,-35.85818008147136,-30.674832617454044
124,"Index(['const', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.31798397583588667,0.06937645476921717,-0.05200922504349359,-35.300280363033835,-30.11693289901652
125,"Index(['const', 'P2O5', 'L/S', 'run_number'], dtype='object')",4,0.3000207384397468,0.12194832297570068,0.00741984336383561,-36.870313910797094,-31.686966446779778
126,"Index(['const', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",4,0.3086765672690902,0.096615857429601,-0.021216856818711882,-36.102368558646134,-30.919021094628818
127,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,0.33119202676874393,0.3663278209655527,0.2561239637421705,-34.201451713284925,-29.01810424926761
128,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.33446094756868994,0.36007337037807174,0.2487817826177363,-33.9362637714478,-28.752916307430482
129,"Index(['MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,0.3134049312103976,0.4003600037784,0.29607478704420864,-35.6919133839735,-30.508565919956183
130,"Index(['MgO', 'Al2O3', 'SiO2', 'run_number'], dtype='object')",4,0.3235647481307496,0.3809211501643126,0.27325526323636695,-34.83052756881301,-29.647180104795694
131,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.3235369998690353,0.38097424112074796,0.27331758740261713,-34.83284313377344,-29.64949566975612
132,"Index(['MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,0.3205157631490744,0.38675479590763395,0.28010345606548326,-35.08615775170203,-29.902810287684716
133,"Index(['MgO', 'Al2O3', 'P2O5', 'run_number'], dtype='object')",4,0.31942071115353743,0.3888499670714386,0.2825630048229931,-35.178562025955074,-29.995214561937757
134,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3234442181657716,0.3811517610467414,0.27352598035921816,-34.8405871174795,-29.657239653462184
135,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.31925280401897965,0.3891712250463625,0.28294013375007765,-35.19275861507239,-30.009411151055076
136,"Index(['MgO', 'Al2O3', 'L/S', 'run_number'], dtype='object')",4,0.3166885922510496,0.3940773505782569,0.28869949850491017,-35.410495951720165,-30.22714848770285
137,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.3238979236310922,0.38028368299047144,0.2725069322062056,-34.80273989951374,-29.619392435496422
138,"Index(['MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,0.31626338744274185,0.39489089811454603,0.28965453256924967,-35.446772105108224,-30.263424641090907
139,"Index(['MgO', 'SiO2', 'P2O5', 'run_number'], dtype='object')",4,0.31758036464241224,0.3923711157997486,0.28669652724318306,-35.33457273280564,-30.151225268788323
140,"Index(['MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3182033138671087,0.3911792223943047,0.2852973480280967,-35.28166280442022,-30.098315340402905
141,"Index(['MgO', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.3164462846374565,0.3945409595455386,0.2892437351186756,-35.431162340905914,-30.247814876888597
142,"Index(['MgO', 'SiO2', 'L/S', 'run_number'], dtype='object')",4,0.30585588923239265,0.41480364219112376,0.31303036257218875,-36.35022801999426,-31.166880555976945
143,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3210723348211889,0.3856899031694282,0.27885336459019827,-35.03931324519009,-29.85596578117277
144,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.3171778363401211,0.3931412762076679,0.28760062859161006,-35.36881653021352,-30.185469066196205
145,"Index(['MgO', 'P2O5', 'L/S', 'run_number'], dtype='object')",4,0.31645343821084276,0.39452727256013687,0.2892276677879867,-35.430551986770936,-30.24720452275362
146,"Index(['MgO', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",4,0.3190318577788364,0.38959396313823935,0.283436391510107,-35.21145105460347,-30.028103590586156
147,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.326523051590801,0.37526100605376356,0.26661074623702674,-34.58479231640091,-29.40144485238359
148,"Index(['Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,0.31561335221721143,0.3961346153677353,0.2911145484751675,-35.5023239435575,-30.318976479540183
149,"Index(['Al2O3', 'SiO2', 'P2O5', 'run_number'], dtype='object')",4,0.322009797475687,0.3838962488691271,0.27674777041158394,-34.96059387691683,-29.777246412899515
150,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.31635809370102713,0.39470969592305205,0.28944181695314797,-35.4386880641168,-30.255340600099487
151,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.31784784509346187,0.391859343454504,0.28609575101180895,-35.31184169098455,-30.128494226967234
152,"Index(['Al2O3', 'SiO2', 'L/S', 'run_number'], dtype='object')",4,0.3018631502032601,0.422442979603896,0.32199828040457346,-36.70501534099664,-31.521667876979322
153,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.31954790662767124,0.3886066030205463,0.28227731658933686,-35.167812584585334,-29.984465120568018
154,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.31770387037742476,0.39213481135428163,0.2864191263724175,-35.324074581888226,-30.14072711787091
155,"Index(['Al2O3', 'P2O5', 'L/S', 'run_number'], dtype='object')",4,0.3150006229323124,0.3973069548860151,0.2924907731270612,-35.554792479144766,-30.37144501512745
156,"Index(['Al2O3', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",4,0.31594350902433394,0.3955029238821838,0.29037299760082436,-35.47409454680347,-30.290747082786154
157,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3172549424802745,0.39299374845367985,0.2874274438369284,-35.362253610188276,-30.17890614617096
158,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.316267116442647,0.3948837633911695,0.2896461570244163,-35.446453755252136,-30.26310629123482
159,"Index(['SiO2', 'P2O5', 'L/S', 'run_number'], dtype='object')",4,0.3067779148066843,0.4130395237717065,0.31095944094939454,-36.26895692741677,-31.08560946339945
160,"Index(['SiO2', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",4,0.306852843067723,0.4128961629700988,0.3107911478344637,-36.262363180176635,-31.07901571615932
161,"Index(['P2O5', 'Concentration(mM)', 'L/S', 'run_number'], dtype='object')",4,0.316307472974935,0.3948065489364535,0.28955551396888013,-35.4430087026323,-30.25966123861498
162,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",5,0.2503011004325869,0.2674596358278133,0.1342704787055975,-39.76236305975026,-33.28317872972861
163,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",5,0.3252390013984333,0.04814363134782029,-0.12492116295257616,-32.691178995066764,-26.21199466504512
164,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",5,0.31328168823693897,0.0831383418093552,-0.08356377786167113,-33.70253291923409,-27.223348589212442
165,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'run_number'], dtype='object')",5,0.31896779033293954,0.0664971872442105,-0.1032305968932059,-33.21687369409912,-26.737689364077475
166,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",5,0.3231420159178846,0.05428074582686215,-0.11766820947734469,-32.865825703941624,-26.38664137391998
167,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",5,0.310256055728768,0.09199326867766,-0.07309886429003831,-33.964562667004685,-27.48537833698304
